sequence	GRAVY index
02192|Fusaricidin D (lactone; XXD; XXL; XXJ; UCSB1b; lipopeptides; nonribosomally synthesized peptide antibiotic; Gram-positive bacteria, prokaryotes)	-0.03333333333333329
02193|Peptide AN5-1 (bacteriocin, Gram-positive bacteria, prokaryotes; BBMm; BBN)	0.10833333333333335
02194|NRWC (name not yet found; bacteriocin, Gram-positive bacteria, prokaryotes)	-1.0222222222222224
02201|PE1 (lactone; lipopeptides; nonribosomally synthesized peptide antibiotic; Gram-positive bacteria; prokaryotes; XXD; XXJ; XXL; UCSB1b; also PE2)	0.7444444444444445
02203|Natural form A21978C1 (XXL; XXD3; XXM; lactone, XXJ; UCSB1b; Gram-positive bacteria, prokaryotes; BBII, BBW; derivatives: Daptomycin, cubicin, LY146032; LY 146032; lipopeptides)	-1.8538461538461537
02204|Colistin (Polymyxin E1 and  E2; lactam, XXD; XXL; XXJ; UCSB1a;  lipopeptides; nonribosomally synthesized peptide antibiotic; bacteria; BBL; BBMm, prokaryotes)	-1.72
02220|Subtilosin A1 (SboA1; XXC; 3S=CA, UCSB1c, sactipeptide; lantibiotic, class 2c bacteriocin, Gram-positive bacteria, prokaryotes)	0.8400000000000003
02221|Macedovicin (lantibiotic; bacteriocin,  UCSS1b; Gram-positive bacteria, prokaryotes)	1.0190476190476192
02242|Subtilomycin (lantibiotic, bacteriocin, Gram-positive bacteria; prokaryotes; XXT5; XXW3;  UCSS1b; XXO)	0.0875
02243|Gramicidin S (Gramicidin Soviet, GS; nonribosomally synthesized peptide antibiotic; bacteria; prokaryotes; XXC; XXD2; UCBB1a; BBMm; JJsn)	1.06
02246|Enterocin RM6 (a variant of AS-48, class 2c circular bacteriocin, Gram-positive bacteria; prokaryotes; XXC, UCBB1a)	0.5385714285714286
02247|Lacticin Q (LnqQ, class 2d bacteriocin, Gram-positive bacteria; prokaryotes; XXI)	0.29999999999999993
02248|LsbA (class 2 bacteriocin, Gram-positive bacteria, prokaryotes)	0.47499999999999987
02249|Teixobactin (nonribosomally synthesized peptide antibiotic, Gram-negative bacteria, prokaryotes, lactone, XXJ, XXD4; XXM; UCSB1b; BBW)	1.1181818181818182
02250|LsbB (class 2d bacteriocin, Gram-positive bacteria; prokaryotes; XXF; BBrcp)	-0.6833333333333332
02251|Mutacin BHT-B (class 2d bacteriocin, Gram-positive bacteria; prokaryotes; XXI. More AMPs? Mutacin BHA-A, seq?)	0.24090909090909082
02252|BHT-A1 (class 2 two-component bacteriocin, Gram-positive bacteria;  prokaryotes; another chain: BHT-A2)	0.5312499999999999
02253|Enterocin 7B (MR10B, Ent7B; class 2d bacteriocin, Gram-positive bacteria, prokaryotes; XXI)	-0.10930232558139541
02254|CmmAMP-I (C. michiganensis subsp. michiganensis AMP-I, bacteriocin, Gram-positive bacteria, prokaryotes)	-0.43884297520661153
02308|Salivaricin 9 (lantibiotic; bacteriocin,  UCSS1b; Gram-positive bacteria, prokaryotes; BBMm)	0.12500000000000003
02320|Bacteriocin OR-7 (class 2a bacteriocins, Gram-positive bacteria; prokaryotes)	-0.6462962962962965
02321|Bacteriocin L-1077 (class 2a bacteriocins, Gram-positive bacteria; prokaryotes)	0.26216216216216226
02323|Bactofencin A (bacteriocins, Gram-positive bacteria; prokaryotes)	-1.5227272727272727
02324|Plantaricin 163 (bacteriocins, Gram-positive bacteria; prokaryotes)	-0.9874999999999999
02333|Champacyclin (bacteria; prokaryotes. XXC; XXD; UCBB1a)	2.8125
02336|Fengycin B2 (lipopeptides; lactone; bacteriocins; bacteria; prokaryotes; XXJ; XXL; UCSB1b)	-1.0899999999999999
02346|BacFL31 (Pro-rich; bacteriocin, Gram-positive bacteria, prokaryotes; XXK; BWQ)	-1.1347826086956523
02347|Paenibacterin (lipopeptides; bacteriocin, Gram-positive bacteria, prokaryotes; XXL; lactone, XXJ; UCSB1b; BBL; BBMm)	0.16153846153846166
02348|Cerecidin A1 (lantibiotic; bacteriocin, UCSS1b; Gram-positive bacteria, prokaryotes; XXT2; XXW)	1.2600000000000002
02349|Cerecidin A7 (lantibiotic, bacteriocin,  UCSS1b; Gram-positive bacteria, prokaryotes; XXT2; XXW2)	1.4200000000000004
02359|BsaA2 (Bacteriocin of S. aureus A2; staphylococcin Au-26;  lantibiotics, Gram-positive bacteria, prokaryotes;  UCSS1b; XXT4; XXW3)	0.33636363636363636
02360|PepG1 long (Gram-positive bacteria, prokaryotes)	1.009090909090909
02361|PepG1 short  (Gram-positive bacteria, prokaryotes)	1.3870967741935485
02370|AN5-2 (bacteriocins, Gram-positive bacteria, prokaryotes)	0.6916666666666665
02372|Baceridin (bacteriocins, Gram-positive bacteria, prokaryotes; XXC; XXD3, UCBB1a)	2.866666666666667
02376|Lassomycin (Gram-positive bacteria, prokaryotes; XXJ;  lactam;  UCSB1a)	-0.2875
02378|Gageostatin A (nonribosomally synthesized peptide antibiotic; lipopeptides; marine bacteria, prokaryotes; XXD; XXL)	1.7714285714285718
02379|Gageostatin B (nonribosomally synthesized peptide antibiotic; lipopeptides; marine bacteria, prokaryotes; XXD; XXL)	1.7714285714285718
02380|Gageostatin C (nonribosomally synthesized peptide antibiotic; lipopeptides; marine bacteria, prokaryotes; XXD; XXL)	1.7714285714285718
02394|Thurincin H  (sactipeptide; bacteriocins, Gram-positive bacteria, prokaryotes; 4S=CA; UCSB1c)	0.9645161290322583
02395|Bac-GM100  (bacteriocins, Gram-positive bacteria, prokaryotes)	0.47619047619047616
02396|Amylocyclicin  (bacteriocins, Gram-positive bacteria, prokaryotes; XXC; UCBB1a)	0.85
02397|Sonorensin  (bacteriocins, Gram-positive bacteria, prokaryotes)	0.15263157894736828
02398|Perfrin (bacteriocins, Gram-positive bacteria, prokaryotes)	0.04433962264150945
02399|Sil (bacteriocins, Gram-positive bacteria, prokaryotes)	-0.6934210526315789
02402|Garvicin A (GarA; class 2d bacteriocin, lactic acid; Gram-positive bacteria, prokaryotes; BBrcp)	-0.37906976744186055
02408|Microbisporicin A2 (type AI lantibiotic 107891, NAI-107, class 1 bacteriocin;  UCSS1b; Gram-positive bacteria, prokaryotes; XXT5, XXW2, XXH, XXK; BBW)	0.3333333333333333
02410|Tolworthcin 524 (bacteriocins, Gram-positive bacteria, prokaryotes; BWQ)	1.0
02418|Plantaricin ZJ008 (bacteriocins, Gram-positive bacteria, prokaryotes; BWQ)	-1.1200000000000003
02429|Plantaricin ZJ5 (PZJ5, bacteriocin; Gram-positive bacteria, prokaryotes)	-0.14090909090909085
02431|RLID 12.1 (Gram-positive bacteria, prokaryotes; BWQ)	-1.6400000000000001
02432| LMW peptide ( low molecular weight peptide; bacteriocin, Gram-positive bacteria, prokaryotes; 1S=S)	0.7562499999999999
02433|Carnolysin (two-component lantibiotic, bacteriocin,  UCSS2b; Lactic acid; Gram-positive bacteria, prokaryotes; XTT6; XXW5; XXD6)	0.7022222222222223
02441|S. amritsarensis lipopeptide (nonribosomally synthesized peptide antibiotic, bacteria, prokaryotes; XXL)	-1.6500000000000001
02450|Ala-6-fenycin (BLIS P34, lactone, lipopeptide, XXL; XXJ; UCSB1b; nonribosomally synthesized peptide antibiotic, bacteria, prokaryotes; Various lipidated forms)	-1.3
02520|Enterocin O16 (EntV; bacteriocins; Gram-positive bacteria, prokaryotes)	0.6220588235294119
02524|PseA (Pseudomycoicidin; bacteriocins; lantibiotics; Gram-positive bacteria, prokaryotes; UCSS1b;  XXT4; 1S=S)	-0.15000000000000005
02525|Labyrinthopeptin A2 (LabyA2; bacteriocins; lantibiotics; Gram-positive bacteria, prokaryotes; UCSS1b; XXT2; XXV2;  1S=S)	0.5055555555555555
02526|Labyrinthopeptin A1 (LabyA1; bacteriocins; lantibiotics; Gram-positive bacteria, prokaryotes; UCSS1b; XXT2; XXV2;  1S=S)	0.38
02543|Plantaricin KL-1Y (bacteriocins; Gram-positive bacteria, prokaryotes; More AMPs)	-0.7666666666666665
02572|Dosotamide A (bacteria, prokaryotes, XXC; UCBB1b; XXD1)	1.2166666666666666
02573|Dosotamide B (bacteria, prokaryotes, XXC; UCBB1b; XXD1)	1.1666666666666663
02574|Dosotamide E (bacteria, prokaryotes, XXC; UCBB1b; XXD1)	1.2833333333333332
02575|Dosotamide F (bacteria, prokaryotes, XXC; UCBB1b; XXD1)	1.3333333333333333
02576|Wollamide A (bacteria, prokaryotes, XXC; UCBB1b; XXD2)	0.6333333333333332
02577|Wollamide B (bacteria, prokaryotes, XXC; UCBB1b; XXD2)	0.5833333333333331
02578|Desotamide B (bacteria, prokaryotes, XXC; UCBB1b; XXD1)	1.1666666666666667
02581|Halocin R1 (HalR1, microhalocin, archaeocins, archaea, prokaryotes)	0.7684210526315789
02582|Halocin A4 (HalA4, halocin U1; microhalocin, archaeocins, archaea, prokaryotes)	0.7955882352941176
02584|Enterocin NKR-5-3B (bacteriocin; lactic acid bacteria, Gram-positive; prokaryotes; XXC)	0.953125
02586|Ticin A1 (lantibiotic; UCSS1b; bacteriocin;  bacteria, Gram-positive; prokaryotes)	0.36904761904761924
02587|Ticin A3 (lantibiotic; UCSS1b; bacteriocin;  bacteria, Gram-positive; prokaryotes)	0.3785714285714288
02588|Ticin A4 (lantibiotic;  UCSS1b; bacteriocin;  bacteria, Gram-positive; prokaryotes)	0.36904761904761924
02646|Suicin 65 (LANTIBIOTIC, type 2, class 1 bacteriocin, Gram-positive bacteria, prokaryotes; UCSS1b; 3XXT)	-0.13076923076923075
02649|cOB1 (pheromone, Gram-positive commensal bacteria, prokaryotes; UCLL1a)	2.9250000000000003
02677|Plantaricin JLA-9 (bacteriocins; Gram-positive bacteria, prokaryotes)	0.02499999999999994
02678|Plantaricin Y (bacteriocins; Gram-positive bacteria, prokaryotes; BWQ)	-0.31538461538461543
02688|Griselimycin (GM, cyclic bacteriocin; lactone; Gram-positive bacteria, prokaryotes; XXM; UCSB1b; Derivatives: MGM, CGM)	1.38
02693|lacticin LMG (LANTIBIOTIC, type 2, class 1 bacteriocin, Gram-positive bacteria, prokaryotes; UCSS1b; 3XXT, XXW)	0.05200000000000009
02696|Enterocin LD3 (bacteriocin, Gram-positive bacteria, prokaryotes; BWQ, unclassified)	-1.8571428571428572
02719|Chaxapeptin ( lactam;  a class 2 lasso peptide; class 1 microcin, bacteriocins; Gram-positive bacteria, prokaryotes; XXJ; UCSB1a)	0.23333333333333325
02720|Sungsanpin ( lactam;  a class 2 lasso peptide; class 1 microcin, bacteriocins; Gram-positive bacteria, prokaryotes; XXJ; UCSB1a)	0.27999999999999997
02725|Thusin (ThsA1, ThsA2; a two-chain lantibiotic, type 2, class 1 bacteriocins; UCSS2b; Gram-positive bacteria, prokaryotes)	-0.14473684210526316
02726|Thuricin 4A-4 ( lantibiotic, bacteriocins; Gram-positive bacteria, prokaryotes; UCSS1b; Derivative: Thuricin 4A-4D)	0.32962962962962966
02728|Sviceucin ( lactam;  type 1 lasso peptides; XXJ; 2S=S, UCSB1a; bacteriocin; Gram-positive bacteria, prokaryotes)	0.9749999999999999
02741|Formicin (lantibiotic; two-chain bacteriocins; Gram-positive bacteria, prokaryotes; 4XXW, 7XXT, 1S=S; UCSS2b)	-0.8214285714285714
02768|Bacteriocin TSU4 (bacteria, prokaryotes; BWQ)	-1.03
02777|Tridecaptin A1 (TriA1; lipopeptides; nonribosomally synthesized peptide antibiotic, Gram-positive bacteria, prokaryotes; 6XXD; UCLL1; BBW; Derivatives: Oct-TriA1; H-TriA1)	-0.04615384615384625
02778|Paenicidin B (lantibiotic, Gram-positive bacteria, prokaryotes; UCSS1b)	0.838888888888889
02779|Tridecaptin B1 (TriB1; lipopeptides; nonribosomally synthesized peptide antibiotic, Gram-positive bacteria, prokaryotes, UCLL1)	-0.2692307692307693
02799|Sh-lantibiotic-alpha (lantibiotic;  bacteriocin; Gram-positive bacteria, commensal bacteria, prokaryotes; UCSS1b)	-0.12000000000000008
02800|Sh-lantibiotic-beta (lantibiotic;  bacteriocin; Gram-positive bacteria, commensal bacteria, prokaryotes; XXW5; UCSS1b)	0.19210526315789486
02801|Warnerin (SWLP1; Staphylococcus warneri lantibiotic peptide 1; lantibiotic; bacteriocin; Gram-positive bacteria,  prokaryotes; XXW4; UCSS1b)	0.026666666666666648
02829|Bacteriocin RC714 (class 2a bacteriocin, Gram-positive bacteria, prokaryotes)	-0.6581395348837208
02831|CbnXY (carnobacteriocin XY; two-chain class 2b bacteriocin, Gram-positive bacteria, prokaryotes; JJsn; UCLL2)	0.03333333333333333
02877|Hominicin (bacteriocins; Gram-positive bacteria, prokaryotes. XXM, XXW)	1.2714285714285716
02887|p138c (bacteriocins; Gram-positive bacteria, prokaryotes)	0.17333333333333337
02895|Natto peptide (bacteria, prokaryotes; BBMm; UCLL1a)	-0.2488888888888889
02902|Lactolisterin BU (bacteriocins; Gram-positive bacteria, prokaryotes)	-0.1511627906976744
02905|ASP-1 (anti-staphylococcal peptide; lactone; bacteriocins; Gram-positive bacteria, prokaryotes;  XXJ, UCSB1b)	2.1
02914|Enterocin K1 (EntK1, class 2d bacteriocin, leaderless, Gram-positive bacteria, prokaryotes; BBrcp)	-0.7000000000000002
02925|Hyicin 4244 (XXC; sactipeptide; 3S=CA; UCSB1c; lantibiotic, class 2c bacteriocin, Gram-positive bacteria, prokaryotes)	0.7200000000000002
02926|TP (bacteriocin, bacteria, prokaryotes; BBMm; BBN; UCLL1)	0.85
02928|Polymyxin B (aerosporin; lactam, XXD; XXL; XXJ; UCSB1a; lipopeptides; nonribosomally synthesized peptide antibiotic; bacteria; BBL; BBMm, prokaryotes; Variants: Polymyxin B, a mixture)	-1.8199999999999998
02954|Plantaricyclin A (XXC, class 2c circular bacteriocin; UCBB1a; Gram-positive bacteria, prokaryotes)	1.0568965517241375
02955|Ruminococcin A (RumA, lantibiotic, class 2a bacteriocin; Gram-positive bacteria, prokaryotes, UCSS1b)	0.08749999999999995
02956|Ruminococcin C5 (RumCsp, RumC5, lantibiotic, class 2a bacteriocin; Gram-positive bacteria, prokaryotes, UCSS1b)	0.13636363636363644
02957|Ruminococcin C4 (RumCdp, RumC4, lantibiotic, class 2a bacteriocin; Gram-positive bacteria, prokaryotes, UCSS1b)	-0.18863636363636357
02978|Plantaricin GZ1-27 (bacteriocins; Gram-positive bacteria, lactic acid; prokaryotes)	-0.4272727272727273
02979|Plantaricin DL3 (bacteriocins; Gram-positive bacteria, lactic acid; prokaryotes)	0.08999999999999994
03013|LGH2 (bacteriocins; Gram-positive bacteria, prokaryotes; UCLL1a; BBMm)	0.2799999999999999
03060|Citrocin (Gly-rich; lactam; a class 2 lasso peptide; class 1 microcins, bacteriocins, Gram-negative bacteria, prokaryotes; XXJ; UCSB1a; BBpol)	0.368421052631579
03074|Garvicin B (GarB;  class 2d bacteriocin, lactic acid; Gram-positive bacteria, prokaryotes; BBrcp)	-0.388235294117647
03075|Garvicin C (GarC;  class 2d bacteriocin, lactic acid; Gram-positive bacteria, prokaryotes; BBrcp)	-0.37058823529411755
03076|Lactococcin A (LcnA, bacteriocin, Gram-positive bacteria, prokaryotes, UCLL1a)	-0.24444444444444435
03088|Subtilin L-Q11 (Class 1 Bacteriocin, Gram-positive bacteria, prokaryotes)	0.26562499999999994
03103|Ruminococcin C1 (RumC1, sactipeptide; lantibiotic, bacteriocins; Gram-positive bacteria, prokaryotes; 4S=CA; UCSB1c)	0.03409090909090915
03132|Capidermicin (class 2d leaderless bacteriocins; Gram-positive bacteria, prokaryotes; XXI; UCLL1a)	-0.06400000000000007
03138|Roseocin (a two-chain lantibiotic, type 2, class 1 bacteriocins; Gram-positive bacteria, prokaryotes; UCSS2b)	0.7090909090909091
03141|Nisin J (lantibiotic, type 1, class 1 bacteriocin, Gram-positive bacteria, prokaryotes; XXT4; XXW4; UCSS1b)	-0.05142857142857146
03142|Delftibactin-A (Gram-positive bacteria, prokaryotes; nonribosomally synthesized peptide antibiotic; UCLL1, XXK, XXW; BBII)	-2.1333333333333333
03153|Buwchitin (bacteriocins; gut bacteria, prokaryotes)	-1.0338028169014086
03162|Pantocin wh-1 (bacteriocins; Gram-negative bacteria, prokaryotes; UCBB)	1.1375
03163|Peptide 5 (a fragment of an  Uncharacterized protein APU46894.1, bacteria, prokaryotes, UCLL1)	0.9440000000000002
03167|Ubonodin (lasso peptidel; lactam; XXJ; UCSB1a; bacteriocins; Gram-negative bacteria, prokaryotes,)	-0.7142857142857141
